player_id,AVG,AB,H,2B,3B,HR,RBI,BB,HBP,SO,GDP
61353,0.279,43,12,1,1,1,3,4,0,8,1
61353,0.273,33,9,2,0,1,4,2,0,7,1
61353,0.300,30,9,4,0,0,7,1,0,6,0
68407,0.250,8,2,0,0,0,0,0,0,3,0
68407,0.000,5,0,0,0,0,0,0,1,4,0
68407,0.000,2,0,0,0,0,0,0,0,1,0
68407,0.333,3,1,0,0,0,1,0,0,1,0
68407,-,0,0,0,0,0,0,1,0,0,0
68407,-,0,0,0,0,0,1,0,0,0,0
68407,0.000,1,0,0,0,0,0,0,0,1,0
68407,0.091,11,1,0,0,0,2,1,1,7,0
68407,0.167,6,1,0,0,0,2,1,0,3,0
68407,0.000,2,0,0,0,0,0,0,0,0,0
68407,0.000,1,0,0,0,0,0,0,0,0,0
68407,-,0,0,0,0,0,0,0,0,0,0
68407,0.333,3,1,0,0,0,1,0,0,0,0
68407,1.000,1,1,0,0,0,1,0,0,0,0
68407,0.000,5,0,0,0,0,0,0,1,5,0
68407,0.000,2,0,0,0,0,0,0,0,2,0
68407,0.333,3,1,0,0,0,0,0,0,2,0
68407,0.000,2,0,0,0,0,1,0,0,1,0
68407,-,0,0,0,0,0,0,1,1,0,0
68407,0.000,3,0,0,0,0,0,0,0,2,0
68407,0.500,2,1,0,0,0,0,0,0,1,0
68407,0.143,7,1,0,0,0,1,0,0,3,0
68407,0.000,3,0,0,0,0,1,0,0,1,0
68407,0.167,6,1,0,0,0,0,1,1,4,0
68407,0.200,10,2,0,0,0,1,0,0,5,0
68407,0.000,3,0,0,0,0,0,1,0,1,0
68407,0.111,9,1,0,0,0,1,0,1,4,0
68407,0.400,5,2,0,0,0,1,0,0,3,0
68407,0.067,15,1,0,0,0,0,1,0,10,0
68407,0.500,4,2,0,0,0,2,0,1,0,0
68407,0.250,4,1,0,0,0,0,0,0,1,0
68407,0.000,4,0,0,0,0,0,0,1,2,0
68407,0.182,11,2,0,0,0,2,1,0,7,0
62404,0.283,223,63,14,1,4,4,13,1,48,0
62404,0.390,77,30,6,1,0,3,2,0,14,4
62404,0.281,32,9,1,1,1,6,3,0,5,0
62404,0.429,14,6,0,0,0,7,0,2,4,0
62404,0.229,35,8,0,0,0,4,2,0,8,2
62404,0.111,9,1,1,0,0,3,0,0,2,0
62404,0.125,8,1,0,0,0,3,4,0,0,0
62404,0.182,11,2,1,0,0,8,3,0,3,1
62404,0.306,186,57,9,2,1,34,14,2,36,7
62404,0.248,109,27,3,1,1,31,12,2,22,3
62404,0.379,66,25,6,0,1,6,1,2,0,1
62404,0.182,22,4,0,0,1,4,0,0,0,0
62404,0.462,13,6,0,0,1,3,0,0,0,0
62404,0.000,1,0,0,0,0,1,7,0,0,0
62404,0.432,37,16,2,0,0,1,0,0,0,1
62404,0.393,28,11,4,0,0,4,0,0,0,2
62404,0.444,18,8,1,0,0,2,0,0,0,0
62404,0.333,12,4,4,0,0,3,7,0,0,0
62404,0.188,32,6,0,1,1,1,0,0,13,1
62404,0.278,72,20,3,0,0,5,0,1,29,0
62404,0.178,73,13,2,1,1,4,0,0,29,2
